customer_name,product_id,quantity
Customer 194,52,4
Customer 195,89,3
Customer 196,83,10
Customer 197,96,8
Customer 198,65,9
Customer 199,81,10
Customer 200,15,2
Customer 201,1,5
Customer 202,4,8
Customer 203,88,10
Customer 204,96,3
Customer 205,4,6
Customer 206,84,3
Customer 207,98,1
Customer 208,15,6
Customer 209,33,1
Customer 210,79,9
Customer 211,44,7
Customer 212,92,9
Customer 213,26,1
Customer 214,48,8
Customer 215,59,5
Customer 216,78,6
Customer 217,91,9
Customer 218,32,6
Customer 219,1,7
Customer 220,74,1
Customer 221,34,6
Customer 222,57,2
Customer 223,92,1
Customer 224,52,1
Customer 225,43,1
Customer 226,18,9
Customer 227,96,10
Customer 228,19,8
Customer 229,9,6
Customer 230,9,8
Customer 231,63,1
Customer 232,43,6
Customer 233,43,2
Customer 234,57,3
Customer 235,1,3
Customer 236,96,4
Customer 237,27,9
Customer 238,62,4
Customer 239,95,8
Customer 240,50,4
Customer 241,64,10
Customer 242,28,4
Customer 243,43,9
Customer 244,26,4
Customer 245,95,6
Customer 246,67,8
Customer 247,52,1
Customer 248,24,6
Customer 249,7,5
Customer 250,38,8
Customer 251,57,8
Customer 252,61,4
Customer 253,4,4
Customer 254,37,3
Customer 255,37,5
Customer 256,13,5
Customer 257,45,2
Customer 258,64,6
Customer 259,47,9
Customer 260,52,5
Customer 261,52,8
Customer 262,71,7
Customer 263,27,3
Customer 264,57,6
Customer 265,61,2
Customer 266,4,5
Customer 267,78,8
Customer 268,24,9
Customer 269,74,2
Customer 270,91,4
Customer 271,77,6
Customer 272,19,9
Customer 273,68,4
Customer 274,60,9
Customer 275,41,3
Customer 276,56,8
Customer 277,16,2
Customer 278,87,8
Customer 279,31,6
Customer 280,2,8
Customer 281,19,1
Customer 282,36,6
Customer 283,7,10
Customer 284,27,8
Customer 285,14,1
Customer 286,98,3
Customer 287,31,7
Customer 288,5,8
Customer 289,42,8
Customer 290,99,8
Customer 291,1,4
Customer 292,38,2
Customer 293,13,8
Customer 294,11,1
Customer 295,25,10
Customer 296,40,10
Customer 297,46,4
Customer 298,59,5
Customer 299,33,10
Customer 300,4,1
Customer 301,59,2
Customer 302,17,1
Customer 303,32,7
Customer 304,72,8
Customer 305,22,6
Customer 306,20,7
Customer 307,23,4
Customer 308,88,7
Customer 309,17,2
Customer 310,79,1
Customer 311,21,1
Customer 312,86,10
Customer 313,57,5
Customer 314,42,8
Customer 315,39,10
Customer 316,73,10
Customer 317,92,2
Customer 318,86,10
Customer 319,67,4
Customer 320,77,3
Customer 321,98,6
Customer 322,84,1
Customer 323,5,10
Customer 324,58,7
Customer 325,6,10
Customer 326,80,6
Customer 327,3,10
Customer 328,67,8
Customer 329,77,4
Customer 330,11,3
Customer 331,49,6
Customer 332,1,8
Customer 333,50,5
Customer 334,68,3
Customer 335,100,4
Customer 336,95,4
Customer 337,29,2
Customer 338,73,5
Customer 339,33,6
Customer 340,42,2
Customer 341,16,5
Customer 342,35,6
Customer 343,4,6
Customer 344,66,1
Customer 345,78,1
Customer 346,3,7
Customer 347,42,1
Customer 348,26,9
Customer 349,31,10
Customer 350,98,4
Customer 351,88,7
Customer 352,4,3
Customer 353,67,1
Customer 354,56,2
Customer 355,40,10
Customer 356,14,5
Customer 357,18,8
Customer 358,45,4
Customer 359,41,10
Customer 360,45,4
Customer 361,44,3
Customer 362,85,5
Customer 363,34,3
Customer 364,65,4
Customer 365,72,3
Customer 366,50,2
Customer 367,7,10
Customer 368,12,1
Customer 369,44,2
Customer 370,77,7
Customer 371,27,6
Customer 372,6,3
Customer 373,36,3
Customer 374,72,8
Customer 375,92,1
Customer 376,40,9
Customer 377,51,7
Customer 378,79,3
Customer 379,63,8
Customer 380,62,2
Customer 381,48,5
Customer 382,41,4
Customer 383,9,7
Customer 384,17,3
Customer 385,76,6
Customer 386,18,9
Customer 387,16,10
Customer 388,32,10
Customer 389,73,3
Customer 390,80,5
Customer 391,84,4
Customer 392,30,9
Customer 393,70,5
Customer 394,14,10
Customer 395,38,5
Customer 396,56,8
Customer 397,49,7
Customer 398,49,6
Customer 399,83,3
Customer 400,33,8
Customer 401,2,6
Customer 402,87,1
Customer 403,40,7
Customer 404,71,2
Customer 405,3,5
Customer 406,6,3
Customer 407,28,5
Customer 408,21,2
Customer 409,31,6
Customer 410,51,6
Customer 411,20,8
Customer 412,40,4
Customer 413,59,4
Customer 414,94,5
Customer 415,55,4
Customer 416,41,10
Customer 417,21,3
Customer 418,45,6
Customer 419,64,5
Customer 420,65,4
Customer 421,19,9
Customer 422,6,3
Customer 423,22,6
Customer 424,8,5
Customer 425,43,3
Customer 426,46,7
Customer 427,71,9
Customer 428,33,7
Customer 429,62,4
Customer 430,41,2
Customer 431,45,4
Customer 432,76,4
Customer 433,100,9
Customer 434,64,2
Customer 435,27,5
Customer 436,48,7
Customer 437,84,3
Customer 438,49,6
Customer 439,89,6
Customer 440,99,5
Customer 441,66,7
Customer 442,41,4
Customer 443,51,4
Customer 444,48,8
Customer 445,20,7
Customer 446,50,3
Customer 447,64,9
Customer 448,91,8
Customer 449,96,5
Customer 450,26,4
Customer 451,72,9
Customer 452,51,9
Customer 453,29,8
Customer 454,67,5
Customer 455,1,9
Customer 456,38,7
Customer 457,11,6
Customer 458,15,9
Customer 459,74,1
Customer 460,47,8
Customer 461,28,10
Customer 462,29,10
Customer 463,80,1
Customer 464,41,7
Customer 465,95,9
Customer 466,20,5
Customer 467,61,7
Customer 468,17,10
Customer 469,90,1
Customer 470,10,8
Customer 471,52,7
Customer 472,22,4
Customer 473,2,2
Customer 474,27,2
Customer 475,88,10
Customer 476,33,8
Customer 477,33,6
Customer 478,89,10
Customer 479,2,7
Customer 480,98,3
Customer 481,99,3
Customer 482,33,1
Customer 483,82,3
Customer 484,14,7
Customer 485,46,3
Customer 486,45,9
Customer 487,51,5
Customer 488,72,7
Customer 489,59,4
Customer 490,78,5
Customer 491,36,1
Customer 492,82,5
Customer 493,81,8
Customer 494,67,4
Customer 495,28,10
Customer 496,3,4
Customer 497,22,6
Customer 498,78,2
Customer 499,49,8
Customer 500,4,4
Customer 501,99,3
Customer 502,48,1
Customer 503,94,1
Customer 504,67,2
Customer 505,70,10
Customer 506,8,7
Customer 507,88,5
Customer 508,79,5
Customer 509,91,10
Customer 510,62,6
Customer 511,47,4
Customer 512,61,4
Customer 513,93,5
Customer 514,34,8
Customer 515,3,4
Customer 516,14,2
Customer 517,14,7
Customer 518,57,2
Customer 519,43,1
Customer 520,23,5
Customer 521,2,9
Customer 522,17,4
Customer 523,84,8
Customer 524,56,10
Customer 525,3,9
Customer 526,26,7
Customer 527,77,10
Customer 528,24,2
Customer 529,80,3
Customer 530,21,9
Customer 531,70,8
Customer 532,62,4
Customer 533,77,1
Customer 534,76,9
Customer 535,62,8
Customer 536,28,3
Customer 537,85,10
Customer 538,15,3
Customer 539,41,1
Customer 540,69,8
Customer 541,6,4
Customer 542,56,7
Customer 543,73,9
Customer 544,41,8
Customer 545,88,3
Customer 546,54,8
Customer 547,57,3
Customer 548,76,10
Customer 549,71,5
Customer 550,10,3
Customer 551,7,4
Customer 552,66,7
Customer 553,69,1
Customer 554,68,4
Customer 555,68,6
Customer 556,90,6
Customer 557,9,10
Customer 558,68,10
Customer 559,43,4
Customer 560,43,7
Customer 561,50,10
Customer 562,35,3
Customer 563,70,4
Customer 564,89,7
Customer 565,74,7
Customer 566,17,8
Customer 567,39,6
Customer 568,37,4
Customer 569,63,8
Customer 570,49,1
Customer 571,25,5
Customer 572,29,5
Customer 573,94,4
Customer 574,60,8
Customer 575,14,6
Customer 576,7,3
Customer 577,49,2
Customer 578,29,9
Customer 579,67,9
Customer 580,61,5
Customer 581,74,6
Customer 582,47,4
Customer 583,53,8
Customer 584,71,8
Customer 585,67,5
Customer 586,99,4
Customer 587,55,6
Customer 588,46,9
Customer 589,81,10
Customer 590,21,6
Customer 591,86,3
Customer 592,5,4
Customer 593,19,2
Customer 594,67,2
Customer 595,37,9
Customer 596,90,10
Customer 597,91,1
Customer 598,46,8
Customer 599,75,3
Customer 600,26,5
Customer 601,10,8
Customer 602,49,4
Customer 603,18,1
Customer 604,44,4
Customer 605,95,7
Customer 606,37,5
Customer 607,97,7
Customer 608,33,9
Customer 609,87,5
Customer 610,21,6
Customer 611,17,5
Customer 612,69,4
Customer 613,47,1
Customer 614,4,2
Customer 615,38,10
Customer 616,71,9
Customer 617,96,6
Customer 618,56,5
Customer 619,52,1
Customer 620,29,2
Customer 621,84,10
Customer 622,63,9
Customer 623,27,2
Customer 624,59,7
Customer 625,25,1
Customer 626,43,2
Customer 627,69,7
Customer 628,16,5
Customer 629,21,10
Customer 630,46,8
Customer 631,2,8
Customer 632,91,6
Customer 633,44,4
Customer 634,74,8
Customer 635,8,2
Customer 636,6,8
Customer 637,58,8
Customer 638,99,10
Customer 639,18,1
Customer 640,6,3
Customer 641,7,6
Customer 642,39,7
Customer 643,66,9
Customer 644,62,2
Customer 645,35,4
Customer 646,41,3
Customer 647,2,8
Customer 648,89,10
Customer 649,7,4
Customer 650,100,5
Customer 651,79,3
Customer 652,43,3
Customer 653,85,9
Customer 654,67,5
Customer 655,47,3
Customer 656,92,2
Customer 657,26,4
Customer 658,17,3
Customer 659,79,10
Customer 660,6,10
Customer 661,49,8
Customer 662,44,4
Customer 663,100,9
Customer 664,83,5
Customer 665,17,5
Customer 666,5,4
Customer 667,9,9
Customer 668,95,4
Customer 669,2,10
Customer 670,36,8
Customer 671,44,10
Customer 672,69,4
Customer 673,41,9
Customer 674,22,1
Customer 675,27,7
Customer 676,41,4
Customer 677,8,10
Customer 678,48,2
Customer 679,54,9
Customer 680,63,5
Customer 681,66,8
Customer 682,79,5
Customer 683,28,3
Customer 684,1,8
Customer 685,54,5
Customer 686,6,5
Customer 687,100,10
Customer 688,91,2
Customer 689,18,9
Customer 690,20,4
Customer 691,77,7
Customer 692,92,6
Customer 693,22,7
Customer 694,88,10
Customer 695,34,7
Customer 696,8,4
Customer 697,43,10
Customer 698,92,9
Customer 699,44,8
Customer 700,36,7
Customer 701,91,10
Customer 702,9,3
Customer 703,13,5
Customer 704,95,10
Customer 705,44,9
Customer 706,36,5
Customer 707,11,7
Customer 708,83,4
Customer 709,58,3
Customer 710,42,10
Customer 711,79,3
Customer 712,85,7
Customer 713,83,9
Customer 714,38,8
Customer 715,44,7
Customer 716,95,8
Customer 717,86,8
Customer 718,62,2
Customer 719,77,6
Customer 720,100,3
Customer 721,94,9
Customer 722,97,10
Customer 723,24,1
Customer 724,76,5
Customer 725,87,6
Customer 726,42,9
Customer 727,33,9
Customer 728,38,7
Customer 729,43,9
Customer 730,33,10
Customer 731,5,5
Customer 732,78,5
Customer 733,36,7
Customer 734,63,2
Customer 735,85,2
Customer 736,15,2
Customer 737,96,5
Customer 738,74,1
Customer 739,83,10
Customer 740,93,5
Customer 741,20,6
Customer 742,23,10
Customer 743,99,3
Customer 744,84,10
Customer 745,48,7
Customer 746,50,8
Customer 747,60,1
Customer 748,66,10
Customer 749,39,8
Customer 750,70,2
Customer 751,35,7
Customer 752,79,10
Customer 753,34,1
Customer 754,70,4
Customer 755,32,9
Customer 756,12,3
Customer 757,82,9
Customer 758,84,10
Customer 759,4,7
Customer 760,55,9
Customer 761,28,7
Customer 762,21,4
Customer 763,34,3
Customer 764,87,3
Customer 765,29,10
Customer 766,27,2
Customer 767,62,10
Customer 768,63,10
Customer 769,43,5
Customer 770,1,6
Customer 771,53,2
Customer 772,93,8
Customer 773,91,7
Customer 774,20,5
Customer 775,40,8
Customer 776,77,8
Customer 777,82,9
Customer 778,100,5
Customer 779,21,3
Customer 780,40,8
Customer 781,46,1
Customer 782,54,7
Customer 783,58,10
Customer 784,62,9
Customer 785,74,2
Customer 786,60,10
Customer 787,70,8
Customer 788,46,3
Customer 789,83,1
Customer 790,91,10
Customer 791,8,6
Customer 792,66,3
Customer 793,60,7
Customer 794,100,5
Customer 795,27,3
Customer 796,37,2
Customer 797,20,5
Customer 798,44,3
Customer 799,15,7
Customer 800,25,5
Customer 801,70,9
Customer 802,3,3
Customer 803,36,8
Customer 804,92,9
Customer 805,18,6
Customer 806,2,10
Customer 807,70,5
Customer 808,34,2
Customer 809,34,6
Customer 810,69,2
Customer 811,64,3
Customer 812,88,8
Customer 813,99,4
Customer 814,37,8
Customer 815,57,6
Customer 816,51,6
Customer 817,47,8
Customer 818,29,3
Customer 819,85,1
Customer 820,66,8
Customer 821,46,7
Customer 822,76,4
Customer 823,47,10
Customer 824,64,6
Customer 825,81,3
Customer 826,83,10
Customer 827,41,10
Customer 828,78,5
Customer 829,1,7
Customer 830,54,7
Customer 831,90,2
Customer 832,54,5
Customer 833,65,5
Customer 834,27,1
Customer 835,39,10
Customer 836,20,10
Customer 837,97,10
Customer 838,22,7
Customer 839,66,1
Customer 840,4,2
Customer 841,8,9
Customer 842,65,10
Customer 843,97,4
Customer 844,39,8
Customer 845,2,7
Customer 846,61,10
Customer 847,58,8
Customer 848,55,4
Customer 849,43,4
Customer 850,63,1
Customer 851,69,4
Customer 852,66,9
Customer 853,31,1
Customer 854,74,8
Customer 855,78,3
Customer 856,21,3
Customer 857,19,9
Customer 858,99,7
Customer 859,57,10
Customer 860,47,1
Customer 861,39,10
Customer 862,87,5
Customer 863,22,8
Customer 864,40,7
Customer 865,25,10
Customer 866,77,5
Customer 867,49,6
Customer 868,76,1
Customer 869,82,10
Customer 870,71,2
Customer 871,14,5
Customer 872,92,2
Customer 873,67,2
Customer 874,47,9
Customer 875,13,1
Customer 876,50,3
Customer 877,12,2
Customer 878,64,4
Customer 879,8,2
Customer 880,93,9
Customer 881,68,5
Customer 882,3,9
Customer 883,71,6
Customer 884,49,6
Customer 885,30,6
Customer 886,12,6
Customer 887,57,6
Customer 888,63,7
Customer 889,26,8
Customer 890,64,2
Customer 891,6,1
Customer 892,33,10
Customer 893,66,9
Customer 894,4,1
Customer 895,27,2
Customer 896,91,3
Customer 897,27,7
Customer 898,87,6
Customer 899,34,7
Customer 900,21,9
Customer 901,96,1
Customer 902,81,2
Customer 903,83,3
Customer 904,19,3
Customer 905,94,1
Customer 906,58,2
Customer 907,92,1
Customer 908,68,3
Customer 909,99,9
Customer 910,43,2
Customer 911,78,7
Customer 912,88,6
Customer 913,38,1
Customer 914,63,7
Customer 915,64,3
Customer 916,19,10
Customer 917,87,7
Customer 918,5,3
Customer 919,67,5
Customer 920,10,9
Customer 921,2,10
Customer 922,83,5
Customer 923,26,5
Customer 924,53,2
Customer 925,33,5
Customer 926,95,9
Customer 927,74,1
Customer 928,34,9
Customer 929,99,10
Customer 930,62,3
Customer 931,69,3
Customer 932,72,6
Customer 933,70,8
Customer 934,51,1
Customer 935,69,10
Customer 936,58,9
Customer 937,2,2
Customer 938,38,8
Customer 939,92,10
Customer 940,1,6
Customer 941,83,7
Customer 942,20,8
Customer 943,85,4
Customer 944,84,1
Customer 945,57,1
Customer 946,84,8
Customer 947,5,7
Customer 948,1,6
Customer 949,34,10
Customer 950,86,2
Customer 951,42,1
Customer 952,35,6
Customer 953,74,10
Customer 954,79,9
Customer 955,81,3
Customer 956,42,6
Customer 957,34,3
Customer 958,1,9
Customer 959,70,8
Customer 960,62,4
Customer 961,97,9
Customer 962,81,1
Customer 963,68,3
Customer 964,19,10
Customer 965,27,5
Customer 966,10,3
Customer 967,28,7
Customer 968,15,8
Customer 969,63,6
Customer 970,26,4
Customer 971,29,7
Customer 972,57,4
Customer 973,99,7
Customer 974,31,1
Customer 975,1,4
Customer 976,28,5
Customer 977,32,10
Customer 978,36,4
Customer 979,25,10
Customer 980,43,3
Customer 981,70,6
Customer 982,99,7
Customer 983,68,8
Customer 984,21,5
Customer 985,48,2
Customer 986,4,6
Customer 987,45,8
Customer 988,86,1
Customer 989,70,10
Customer 990,85,8
Customer 991,80,6
Customer 992,96,3
Customer 993,41,5
Customer 994,76,9
Customer 995,3,1
Customer 996,86,10
Customer 997,97,1
Customer 998,72,9
Customer 999,92,9
Customer 1000,34,5
Customer 1,77,3
Customer 2,48,8
Customer 3,85,3
Customer 4,54,4
Customer 5,43,2
Customer 6,1,1
Customer 7,84,4
Customer 8,99,5
Customer 9,4,6
Customer 10,77,6
Customer 11,8,4
Customer 12,62,5
Customer 13,91,5
Customer 14,43,4
Customer 15,72,9
Customer 16,11,10
Customer 17,13,1
Customer 18,18,9
Customer 19,86,7
Customer 20,60,4
Customer 21,70,6
Customer 22,7,1
Customer 23,97,3
Customer 24,25,9
Customer 25,5,4
Customer 26,46,5
Customer 27,75,3
Customer 28,38,1
Customer 29,7,1
Customer 30,12,3
Customer 31,63,9
Customer 32,27,9
Customer 33,69,2
Customer 34,84,10
Customer 35,52,1
Customer 36,79,4
Customer 37,74,4
Customer 38,65,7
Customer 39,75,5
Customer 40,66,8
Customer 41,30,7
Customer 42,36,9
Customer 43,98,10
Customer 44,31,8
Customer 45,93,3
Customer 46,31,4
Customer 47,12,2
Customer 48,88,5
Customer 49,85,1
Customer 50,52,10
Customer 51,68,3
Customer 52,55,10
Customer 53,79,1
Customer 54,93,4
Customer 55,100,2
Customer 56,76,2
Customer 57,1,5
Customer 58,1,9
Customer 59,50,10
Customer 60,26,5
Customer 61,74,6
Customer 62,93,9
Customer 63,66,1
Customer 64,98,4
Customer 65,32,3
Customer 66,53,7
Customer 67,66,7
Customer 68,67,3
Customer 69,95,8
Customer 70,37,4
Customer 71,44,8
Customer 72,74,4
Customer 73,67,1
Customer 74,27,8
Customer 75,73,10
Customer 76,1,10
Customer 77,71,7
Customer 78,31,5
Customer 79,62,2
Customer 80,76,2
Customer 81,39,9
Customer 82,59,5
Customer 83,81,5
Customer 84,32,2
Customer 85,56,7
Customer 86,31,10
Customer 87,86,3
Customer 88,2,3
Customer 89,100,4
Customer 90,75,10
Customer 91,67,2
Customer 92,38,7
Customer 93,73,4
Customer 94,91,10
Customer 95,99,3
Customer 96,66,9
Customer 97,45,1
Customer 98,67,9
Customer 99,30,3
Customer 100,88,7
Customer 101,80,5
Customer 102,44,4
Customer 103,97,9
Customer 104,89,8
Customer 105,32,3
Customer 106,4,10
Customer 107,17,8
Customer 108,28,8
Customer 109,74,9
Customer 110,88,3
Customer 111,24,5
Customer 112,8,2
Customer 113,6,7
Customer 114,3,5
Customer 115,18,2
Customer 116,52,2
Customer 117,37,9
Customer 118,20,8
Customer 119,74,4
Customer 120,58,8
Customer 121,18,2
Customer 122,59,6
Customer 123,79,3
Customer 124,94,2
Customer 125,16,7
Customer 126,19,5
Customer 127,78,5
Customer 128,35,3
Customer 129,9,2
Customer 130,5,8
Customer 131,37,8
Customer 132,20,7
Customer 133,36,2
Customer 134,73,10
Customer 135,23,1
Customer 136,83,5
Customer 137,69,5
Customer 138,40,7
Customer 139,65,8
Customer 140,64,2
Customer 141,9,4
Customer 142,18,8
Customer 143,5,5
Customer 144,28,1
Customer 145,65,6
Customer 146,57,6
Customer 147,19,8
Customer 148,99,7
Customer 149,21,3
Customer 150,56,2
Customer 151,41,7
Customer 152,35,7
Customer 153,99,10
Customer 154,19,9
Customer 155,30,5
Customer 156,14,9
Customer 157,87,2
Customer 158,19,5
Customer 159,53,6
Customer 160,80,7
Customer 161,79,4
Customer 162,62,3
Customer 163,93,3
Customer 164,48,8
Customer 165,11,8
Customer 166,3,7
Customer 167,84,3
Customer 168,65,9
Customer 169,89,6
Customer 170,46,1
Customer 171,45,4
Customer 172,67,5
Customer 173,62,1
Customer 174,92,4
Customer 175,53,1
Customer 176,20,9
Customer 177,75,9
Customer 178,85,10
Customer 179,92,6
Customer 180,75,5
Customer 181,40,6
Customer 182,100,1
Customer 183,96,9
Customer 184,41,6
Customer 185,89,8
Customer 186,88,6
Customer 187,4,7
Customer 188,52,4
Customer 189,3,1
Customer 190,60,9
Customer 191,3,1
Customer 192,3,3
Customer 193,51,4
Customer 194,49,8
Customer 195,95,3
Customer 196,7,7
Customer 197,39,6
Customer 198,2,2
Customer 199,36,2
Customer 200,20,6
Customer 201,63,9
Customer 202,84,10
Customer 203,22,10
Customer 204,67,1
Customer 205,5,3
Customer 206,66,2
Customer 207,16,2
Customer 208,92,6
Customer 209,78,3
Customer 210,9,6
Customer 211,78,8
Customer 212,49,8
Customer 213,58,5
Customer 214,1,5
Customer 215,75,7
Customer 216,35,10
Customer 217,57,10
Customer 218,98,10
Customer 219,19,5
Customer 220,66,8
Customer 221,43,4
Customer 222,9,6
Customer 223,67,2
Customer 224,81,9
Customer 225,55,10
Customer 226,2,10
Customer 227,26,3
Customer 228,46,9
Customer 229,63,1
Customer 230,93,3
Customer 231,98,6
Customer 232,92,6
Customer 233,66,9
Customer 234,5,8
Customer 235,59,5
Customer 236,18,5
Customer 237,49,10
Customer 238,93,3
Customer 239,52,6
Customer 240,8,7
Customer 241,44,9
Customer 242,36,6
Customer 243,92,1
Customer 244,54,6
Customer 245,47,4
Customer 246,41,4
Customer 247,11,9
Customer 248,32,8
Customer 249,15,3
Customer 250,94,10
Customer 251,86,10
Customer 252,59,5
Customer 253,31,4
Customer 254,6,7
Customer 255,76,1
Customer 256,72,9
Customer 257,30,4
Customer 258,96,8
Customer 259,92,2
Customer 260,100,9
Customer 261,6,7
Customer 262,1,8
Customer 263,27,4
Customer 264,19,9
Customer 265,90,10
Customer 266,70,7
Customer 267,47,5
Customer 268,29,5
Customer 269,8,10
Customer 270,43,8
Customer 271,3,9
Customer 272,41,2
Customer 273,83,5
Customer 274,51,10
Customer 275,60,4
Customer 276,84,2
Customer 277,18,9
Customer 278,15,7
Customer 279,34,4
Customer 280,69,1
Customer 281,22,5
Customer 282,27,1
Customer 283,33,9
Customer 284,1,8
Customer 285,31,6
Customer 286,62,10
Customer 287,52,9
Customer 288,77,8
Customer 289,92,7
Customer 290,71,1
Customer 291,93,2
Customer 292,8,1
Customer 293,23,9
Customer 294,93,10
Customer 295,40,8
Customer 296,78,8
Customer 297,61,9
Customer 298,10,9
Customer 299,14,9
Customer 300,73,2
Customer 301,11,8
Customer 302,85,2
Customer 303,37,3
Customer 304,8,4
Customer 305,39,10
Customer 306,52,6
Customer 307,64,2
Customer 308,11,3
Customer 309,55,4
Customer 310,67,6
Customer 311,88,6
Customer 312,70,7
Customer 313,100,2
Customer 314,5,9
Customer 315,37,9
Customer 316,8,6
Customer 317,71,9
Customer 318,89,10
Customer 319,79,2
Customer 320,32,10
Customer 321,41,8
Customer 322,61,3
Customer 323,37,3
Customer 324,19,7
Customer 325,15,10
Customer 326,13,10
Customer 327,36,5
Customer 328,43,6
Customer 329,82,1
Customer 330,5,5
Customer 331,71,2
Customer 332,5,4
Customer 333,95,9
Customer 334,13,1
Customer 335,47,2
Customer 336,38,5
Customer 337,40,9
Customer 338,46,3
Customer 339,42,5
Customer 340,83,5
Customer 341,25,1
Customer 342,59,7
Customer 343,82,8
Customer 344,91,1
Customer 345,57,1
Customer 346,3,2
Customer 347,7,5
Customer 348,59,2
Customer 349,66,4
Customer 350,4,8
Customer 351,1,10
Customer 352,52,8
Customer 353,66,7
Customer 354,36,1
Customer 355,30,3
Customer 356,99,9
Customer 357,60,5
Customer 358,26,4
Customer 359,73,8
Customer 360,73,1
Customer 361,24,10
Customer 362,85,3
Customer 363,4,9
Customer 364,91,7
Customer 365,88,8
Customer 366,23,3
Customer 367,46,8
Customer 368,41,7
Customer 369,18,4
Customer 370,88,10
Customer 371,30,7
Customer 372,67,10
Customer 373,11,7
Customer 374,53,1
Customer 375,74,9
Customer 376,90,1
Customer 377,12,4
Customer 378,20,4
Customer 379,35,4
Customer 380,44,8
Customer 381,86,10
Customer 382,77,10
Customer 383,13,10
Customer 384,56,4
Customer 385,52,6
Customer 386,61,7
Customer 387,17,7
Customer 388,22,7
Customer 389,84,4
Customer 390,7,2
Customer 391,40,4
Customer 392,99,2
Customer 393,87,1
Customer 394,98,2
Customer 395,82,2
Customer 396,31,5
Customer 397,78,6
Customer 398,56,2
Customer 399,51,3
Customer 400,15,7
Customer 401,74,1
Customer 402,8,8
Customer 403,42,2
Customer 404,57,9
Customer 405,99,10
Customer 406,25,8
Customer 407,10,2
Customer 408,82,7
Customer 409,60,2
Customer 410,3,2
Customer 411,44,7
Customer 412,40,8
Customer 413,1,6
Customer 414,24,3
Customer 415,71,8
Customer 416,37,8
Customer 417,37,2
Customer 418,27,5
Customer 419,44,9
Customer 420,89,4
Customer 421,71,5
Customer 422,10,5
Customer 423,74,4
Customer 424,1,8
Customer 425,59,8
Customer 426,22,5
Customer 427,52,2
Customer 428,86,1
Customer 429,36,2
Customer 430,84,5
Customer 431,41,4
Customer 432,63,6
Customer 433,41,1
Customer 434,100,4
Customer 435,86,3
Customer 436,10,5
Customer 437,8,8
Customer 438,30,8
Customer 439,76,6
Customer 440,3,2
Customer 441,97,7
Customer 442,77,9
Customer 443,90,10
Customer 444,53,5
Customer 445,41,6
Customer 446,92,5
Customer 447,54,9
Customer 448,33,10
Customer 449,1,9
Customer 450,48,8
Customer 451,11,8
Customer 452,19,6
Customer 453,56,8
Customer 454,82,7
Customer 455,73,10
Customer 456,52,1
Customer 457,33,2
Customer 458,20,6
Customer 459,96,4
Customer 460,14,9
Customer 461,30,5
Customer 462,31,7
Customer 463,62,1
Customer 464,30,7
Customer 465,8,2
Customer 466,98,8
Customer 467,95,3
Customer 468,32,9
Customer 469,53,9
Customer 470,22,1
Customer 471,32,5
Customer 472,89,5
Customer 473,41,10
Customer 474,97,2
Customer 475,65,10
Customer 476,59,6
Customer 477,73,10
Customer 478,60,7
Customer 479,82,8
Customer 480,83,5
Customer 481,85,7
Customer 482,83,6
Customer 483,12,9
Customer 484,24,10
Customer 485,92,4
Customer 486,38,1
Customer 487,23,7
Customer 488,7,2
Customer 489,3,2
Customer 490,96,4
Customer 491,12,5
Customer 492,8,5
Customer 493,11,8
Customer 494,48,6
Customer 495,62,5
Customer 496,61,4
Customer 497,89,9
Customer 498,75,8
Customer 499,80,2
Customer 500,89,5
Customer 501,46,7
Customer 502,82,10
Customer 503,74,10
Customer 504,62,1
Customer 505,52,10
Customer 506,2,7
Customer 507,98,5
Customer 508,45,7
Customer 509,33,7
Customer 510,68,4
Customer 511,86,10
Customer 512,56,9
Customer 513,89,9
Customer 514,32,7
Customer 515,49,4
Customer 516,13,3
Customer 517,93,7
Customer 518,41,2
Customer 519,77,6
Customer 520,38,8
Customer 521,88,10
Customer 522,21,10
Customer 523,99,4
Customer 524,80,10
Customer 525,28,2
Customer 526,30,6
Customer 527,90,5
Customer 528,18,7
Customer 529,86,4
Customer 530,18,4
Customer 531,100,8
Customer 532,21,1
Customer 533,80,2
Customer 534,67,4
Customer 535,59,4
Customer 536,72,10
Customer 537,73,1
Customer 538,79,5
Customer 539,30,6
Customer 540,100,2
Customer 541,68,7
Customer 542,9,1
Customer 543,53,4
Customer 544,61,1
Customer 545,67,3
Customer 546,15,6
Customer 547,69,3
Customer 548,5,4
Customer 549,89,7
Customer 550,95,7
Customer 551,54,5
Customer 552,23,1
Customer 553,14,4
Customer 554,13,10
Customer 555,52,3
Customer 556,84,4
Customer 557,95,8
Customer 558,69,6
Customer 559,43,1
Customer 560,55,7
Customer 561,97,8
Customer 562,16,10
Customer 563,34,9
Customer 564,11,5
Customer 565,98,10
Customer 566,74,3
Customer 567,92,9
Customer 568,24,3
Customer 569,90,8
Customer 570,18,10
Customer 571,19,6
Customer 572,18,7
Customer 573,23,1
Customer 574,18,1
Customer 575,60,7
Customer 576,62,3
Customer 577,88,5
Customer 578,76,8
Customer 579,3,4
Customer 580,54,6
Customer 581,96,10
Customer 582,16,1
Customer 583,17,7
Customer 584,54,5
Customer 585,81,1
Customer 586,81,7
Customer 587,54,9
Customer 588,52,9
Customer 589,70,3
Customer 590,98,8
Customer 591,62,10
