name,unit_price,category
Product 7366,917.23,Books
Product 7367,13.45,Beauty
Product 7368,952.33,Food
Product 7369,165.20,Toys
Product 7370,74.04,Sports
Product 7371,851.72,Beauty
Product 7372,485.52,Toys
Product 7373,976.23,Food
Product 7374,757.94,Beauty
Product 7375,199.02,Tools
Product 7376,859.17,Sports
Product 7377,443.18,Electronics
Product 7378,309.68,Garden
Product 7379,889.00,Beauty
Product 7380,195.87,Clothing
Product 7381,806.52,Books
Product 7382,307.46,Garden
Product 7383,50.00,Beauty
Product 7384,632.52,Garden
Product 7385,261.96,Toys
Product 7386,582.84,Tools
Product 7387,199.83,Books
Product 7388,941.71,Garden
Product 7389,866.93,Tools
Product 7390,23.18,Tools
Product 7391,873.47,Books
Product 7392,191.44,Electronics
Product 7393,986.42,Garden
Product 7394,553.49,Garden
Product 7395,718.07,Food
Product 7396,657.86,Home
Product 7397,645.63,Sports
Product 7398,395.73,Food
Product 7399,162.72,Clothing
Product 7400,756.05,Tools
Product 7401,192.15,Clothing
Product 7402,526.67,Toys
Product 7403,471.36,Clothing
Product 7404,357.66,Garden
Product 7405,755.71,Sports
Product 7406,218.36,Toys
Product 7407,120.99,Beauty
Product 7408,264.89,Clothing
Product 7409,443.51,Electronics
Product 7410,795.90,Beauty
Product 7411,607.96,Electronics
Product 7412,147.72,Home
Product 7413,864.69,Beauty
Product 7414,930.03,Books
Product 7415,927.90,Garden
Product 7416,460.01,Electronics
Product 7417,262.71,Beauty
Product 7418,777.88,Garden
Product 7419,907.21,Books
Product 7420,241.86,Home
Product 7421,344.00,Tools
Product 7422,712.08,Food
Product 7423,356.21,Books
Product 7424,500.71,Garden
Product 7425,638.31,Food
Product 7426,767.62,Electronics
Product 7427,875.70,Food
Product 7428,384.07,Food
Product 7429,890.29,Tools
Product 7430,569.95,Toys
Product 7431,675.56,Electronics
Product 7432,547.48,Books
Product 7433,258.91,Beauty
Product 7434,716.50,Electronics
Product 7435,37.31,Food
Product 7436,190.07,Electronics
Product 7437,426.15,Books
Product 7438,324.93,Food
Product 7439,588.96,Beauty
Product 7440,457.69,Home
Product 7441,731.62,Home
Product 7442,139.21,Tools
Product 7443,680.79,Books
Product 7444,666.76,Clothing
Product 7445,330.11,Beauty
Product 7446,949.68,Garden
Product 7447,290.33,Sports
Product 7448,38.07,Toys
Product 7449,578.75,Food
Product 7450,5.84,Tools
Product 7451,536.45,Toys
Product 7452,346.43,Clothing
Product 7453,477.67,Toys
Product 7454,68.50,Books
Product 7455,38.39,Garden
Product 7456,261.40,Electronics
Product 7457,367.54,Tools
Product 7458,753.33,Food
Product 7459,347.56,Toys
Product 7460,45.83,Beauty
Product 7461,340.85,Food
Product 7462,777.54,Garden
Product 7463,693.11,Sports
Product 7464,902.15,Books
Product 7465,209.55,Electronics
Product 7466,590.97,Electronics
Product 7467,71.11,Clothing
Product 7468,900.25,Garden
Product 7469,887.36,Toys
Product 7470,262.56,Home
Product 7471,909.03,Garden
Product 7472,306.68,Food
Product 7473,300.14,Food
Product 7474,700.34,Food
Product 7475,107.80,Beauty
Product 7476,649.45,Sports
Product 7477,117.26,Food
Product 7478,46.12,Toys
Product 7479,739.32,Books
Product 7480,114.93,Toys
Product 7481,955.42,Electronics
Product 7482,11.56,Food
Product 7483,706.15,Home
Product 7484,287.59,Sports
Product 7485,392.40,Clothing
Product 7486,855.83,Home
Product 7487,698.74,Electronics
Product 7488,263.07,Books
Product 7489,410.58,Food
Product 7490,830.98,Garden
Product 7491,590.56,Electronics
Product 7492,530.05,Toys
Product 7493,468.87,Garden
Product 7494,527.74,Beauty
Product 7495,81.06,Electronics
Product 7496,268.92,Electronics
Product 7497,295.50,Home
Product 7498,766.28,Garden
Product 7499,232.08,Home
Product 7500,619.09,Beauty
Product 7501,724.93,Home
Product 7502,107.21,Tools
Product 7503,845.45,Home
Product 7504,420.21,Clothing
Product 7505,187.32,Toys
Product 7506,178.30,Tools
Product 7507,200.64,Beauty
Product 7508,829.87,Toys
Product 7509,326.85,Home
Product 7510,980.49,Books
Product 7511,452.04,Toys
Product 7512,937.66,Books
Product 7513,361.51,Tools
Product 7514,437.08,Sports
Product 7515,705.47,Food
Product 7516,606.25,Sports
Product 7517,251.58,Clothing
Product 7518,595.31,Food
Product 7519,425.40,Books
Product 7520,706.59,Books
Product 7521,616.55,Tools
Product 7522,148.21,Toys
Product 7523,693.98,Food
Product 7524,208.94,Books
Product 7525,883.67,Home
Product 7526,447.62,Clothing
Product 7527,177.96,Toys
Product 7528,229.67,Clothing
Product 7529,508.35,Clothing
Product 7530,183.68,Electronics
Product 7531,75.32,Clothing
Product 7532,245.53,Garden
Product 7533,746.91,Clothing
Product 7534,322.33,Sports
Product 7535,847.74,Garden
Product 7536,369.36,Electronics
Product 7537,541.99,Books
Product 7538,8.93,Electronics
Product 7539,129.59,Garden
Product 7540,727.69,Toys
Product 7541,366.78,Clothing
Product 7542,7.74,Clothing
Product 7543,192.80,Electronics
Product 7544,874.52,Tools
Product 7545,88.62,Books
Product 7546,410.36,Tools
Product 7547,904.40,Food
Product 7548,757.46,Clothing
Product 7549,51.10,Beauty
Product 7550,410.51,Sports
Product 7551,52.49,Home
Product 7552,576.94,Garden
Product 7553,277.03,Beauty
Product 7554,612.92,Toys
Product 7555,784.63,Toys
Product 7556,292.77,Beauty
Product 7557,731.76,Food
Product 7558,580.33,Home
Product 7559,281.98,Electronics
Product 7560,769.42,Clothing
Product 7561,488.97,Garden
Product 7562,228.29,Home
Product 7563,88.00,Food
Product 7564,231.37,Food
Product 7565,254.28,Electronics
Product 7566,112.99,Tools
Product 7567,736.23,Clothing
Product 7568,429.54,Books
Product 7569,171.03,Food
Product 7570,129.34,Beauty
Product 7571,998.52,Food
Product 7572,217.85,Garden
Product 7573,970.80,Electronics
Product 7574,895.87,Electronics
Product 7575,870.83,Electronics
Product 7576,521.42,Books
Product 7577,86.31,Tools
Product 7578,953.64,Toys
Product 7579,608.87,Electronics
Product 7580,998.86,Electronics
Product 7581,260.63,Books
Product 7582,978.44,Clothing
Product 7583,440.67,Sports
Product 7584,116.59,Toys
Product 7585,482.51,Toys
Product 7586,757.90,Beauty
Product 7587,290.96,Clothing
Product 7588,39.10,Electronics
Product 7589,370.51,Beauty
Product 7590,948.22,Tools
Product 7591,308.23,Books
Product 7592,536.80,Home
Product 7593,174.78,Home
Product 7594,632.13,Beauty
Product 7595,989.85,Beauty
Product 7596,107.87,Food
Product 7597,881.18,Garden
Product 7598,659.33,Electronics
Product 7599,584.70,Beauty
Product 7600,288.35,Food
Product 7601,61.14,Clothing
Product 7602,700.62,Sports
Product 7603,669.43,Beauty
Product 7604,856.73,Food
Product 7605,731.01,Toys
Product 7606,430.69,Clothing
Product 7607,65.17,Beauty
Product 7608,477.18,Clothing
Product 7609,695.15,Home
Product 7610,665.63,Toys
Product 7611,663.44,Books
Product 7612,866.61,Sports
Product 7613,956.86,Books
Product 7614,96.18,Toys
Product 7615,59.18,Beauty
Product 7616,913.28,Food
Product 7617,794.84,Toys
Product 7618,447.15,Tools
Product 7619,431.72,Sports
Product 7620,48.78,Beauty
Product 7621,543.71,Beauty
Product 7622,148.80,Home
Product 7623,478.41,Toys
Product 7624,832.92,Sports
Product 7625,630.56,Food
Product 7626,617.64,Food
Product 7627,11.17,Garden
Product 7628,641.86,Sports
Product 7629,679.47,Electronics
Product 7630,750.43,Tools
Product 7631,166.98,Food
Product 7632,591.16,Electronics
Product 7633,510.83,Tools
Product 7634,522.30,Food
Product 7635,737.66,Sports
Product 7636,264.92,Electronics
Product 7637,893.30,Toys
Product 7638,100.90,Food
Product 7639,990.66,Toys
Product 7640,719.28,Sports
Product 7641,871.28,Clothing
Product 7642,137.79,Sports
Product 7643,116.64,Sports
Product 7644,24.90,Electronics
Product 7645,791.98,Books
Product 7646,492.09,Garden
Product 7647,995.44,Clothing
Product 7648,81.22,Sports
Product 7649,336.64,Electronics
Product 7650,72.37,Home
Product 7651,349.07,Home
Product 7652,886.52,Garden
Product 7653,305.23,Toys
Product 7654,114.08,Tools
Product 7655,186.75,Garden
Product 7656,613.75,Electronics
Product 7657,263.16,Clothing
Product 7658,986.91,Beauty
Product 7659,202.08,Books
Product 7660,490.24,Tools
Product 7661,78.44,Beauty
Product 7662,920.96,Food
Product 7663,906.93,Food
Product 7664,606.85,Electronics
Product 7665,218.58,Electronics
Product 7666,487.20,Electronics
Product 7667,307.61,Food
Product 7668,151.56,Garden
Product 7669,588.81,Electronics
Product 7670,333.18,Food
Product 7671,222.46,Books
Product 7672,378.29,Home
Product 7673,307.21,Toys
Product 7674,697.66,Food
Product 7675,842.11,Books
Product 7676,335.94,Books
Product 7677,378.85,Sports
Product 7678,355.45,Beauty
Product 7679,522.66,Toys
Product 7680,194.96,Sports
Product 7681,461.92,Toys
Product 7682,322.58,Home
Product 7683,69.23,Food
Product 7684,483.65,Electronics
Product 7685,685.25,Electronics
Product 7686,683.69,Sports
Product 7687,719.07,Food
Product 7688,210.47,Tools
Product 7689,447.28,Sports
Product 7690,854.53,Sports
Product 7691,563.26,Tools
Product 7692,385.08,Garden
Product 7693,968.86,Sports
Product 7694,537.34,Food
Product 7695,834.18,Food
Product 7696,141.22,Home
Product 7697,275.79,Clothing
Product 7698,517.81,Home
Product 7699,708.85,Toys
Product 7700,354.52,Food
Product 7701,441.44,Clothing
Product 7702,353.62,Home
Product 7703,701.59,Sports
Product 7704,417.18,Food
Product 7705,827.43,Toys
Product 7706,752.01,Home
Product 7707,831.52,Toys
Product 7708,422.04,Garden
Product 7709,698.02,Tools
Product 7710,96.34,Clothing
Product 7711,302.07,Food
Product 7712,696.78,Toys
Product 7713,68.41,Books
Product 7714,659.18,Electronics
Product 7715,958.40,Tools
Product 7716,272.04,Electronics
Product 7717,121.62,Food
Product 7718,623.09,Books
Product 7719,599.10,Garden
Product 7720,351.49,Beauty
Product 7721,249.84,Books
Product 7722,926.84,Garden
Product 7723,736.11,Home
Product 7724,359.17,Books
Product 7725,885.07,Books
Product 7726,331.05,Books
Product 7727,757.45,Beauty
Product 7728,234.31,Books
Product 7729,750.48,Beauty
Product 7730,459.51,Beauty
Product 7731,481.69,Tools
Product 7732,963.69,Garden
Product 7733,901.49,Clothing
Product 7734,586.12,Books
Product 7735,894.56,Toys
Product 7736,993.15,Beauty
Product 7737,902.03,Beauty
Product 7738,89.85,Food
Product 7739,891.58,Food
Product 7740,536.32,Tools
Product 7741,185.19,Books
Product 7742,186.32,Food
Product 7743,973.00,Tools
Product 7744,45.59,Tools
Product 7745,246.85,Beauty
Product 7746,971.37,Home
Product 7747,382.31,Garden
Product 7748,658.74,Tools
Product 7749,124.41,Sports
Product 7750,797.35,Toys
Product 7751,296.23,Tools
Product 7752,320.21,Electronics
Product 7753,421.12,Books
Product 7754,548.45,Food
Product 7755,714.56,Garden
Product 7756,689.11,Tools
Product 7757,366.40,Home
Product 7758,456.92,Books
Product 7759,346.50,Clothing
Product 7760,833.11,Home
Product 7761,153.29,Beauty
Product 7762,158.32,Clothing
Product 7763,767.68,Beauty
Product 7764,473.35,Home
Product 7765,783.04,Tools
Product 7766,556.95,Tools
Product 7767,57.29,Toys
Product 7768,42.13,Clothing
Product 7769,617.44,Home
Product 7770,104.04,Toys
Product 7771,122.84,Food
Product 7772,203.87,Sports
Product 7773,535.23,Electronics
Product 7774,315.43,Beauty
Product 7775,453.70,Garden
Product 7776,56.87,Toys
Product 7777,669.70,Tools
Product 7778,401.86,Books
Product 7779,57.43,Garden
Product 7780,919.22,Food
Product 7781,970.73,Clothing
Product 7782,552.86,Electronics
Product 7783,349.66,Tools
Product 7784,120.53,Food
Product 7785,405.74,Garden
Product 7786,143.94,Garden
Product 7787,799.25,Sports
Product 7788,658.88,Tools
Product 7789,584.33,Beauty
Product 7790,280.94,Home
Product 7791,283.67,Electronics
Product 7792,986.00,Garden
Product 7793,717.38,Clothing
Product 7794,519.87,Books
Product 7795,515.84,Home
Product 7796,893.86,Home
Product 7797,414.47,Clothing
Product 7798,958.20,Garden
Product 7799,939.22,Toys
Product 7800,728.89,Toys
Product 7801,569.38,Tools
Product 7802,596.88,Beauty
Product 7803,418.66,Toys
Product 7804,540.02,Food
Product 7805,340.36,Books
Product 7806,660.32,Sports
Product 7807,963.29,Food
Product 7808,888.12,Garden
Product 7809,436.88,Tools
Product 7810,150.00,Electronics
Product 7811,538.79,Clothing
Product 7812,572.87,Clothing
Product 7813,113.67,Home
Product 7814,654.37,Clothing
Product 7815,306.94,Electronics
Product 7816,364.71,Food
Product 7817,863.03,Books
Product 7818,896.79,Beauty
Product 7819,268.60,Beauty
Product 7820,835.22,Beauty
Product 7821,617.82,Toys
Product 7822,851.11,Books
Product 7823,381.22,Beauty
Product 7824,797.18,Garden
Product 7825,149.71,Electronics
Product 7826,50.77,Home
Product 7827,774.06,Toys
Product 7828,133.78,Toys
Product 7829,250.58,Sports
Product 7830,76.22,Tools
Product 7831,635.23,Toys
Product 7832,973.57,Tools
Product 7833,866.84,Clothing
Product 7834,106.86,Books
Product 7835,237.20,Books
Product 7836,979.79,Garden
Product 7837,758.44,Sports
Product 7838,771.30,Clothing
Product 7839,660.73,Books
Product 7840,169.68,Books
Product 7841,785.18,Garden
Product 7842,241.98,Home
Product 7843,806.68,Tools
Product 7844,477.50,Home
Product 7845,646.64,Clothing
Product 7846,609.63,Clothing
Product 7847,386.51,Food
Product 7848,419.50,Clothing
Product 7849,753.39,Garden
Product 7850,554.22,Toys
Product 7851,295.23,Toys
Product 7852,619.07,Books
Product 7853,119.61,Toys
Product 7854,609.14,Garden
Product 7855,497.18,Sports
Product 7856,152.55,Clothing
Product 7857,461.81,Beauty
Product 7858,340.90,Beauty
Product 7859,829.08,Home
Product 7860,123.34,Food
Product 7861,349.45,Toys
Product 7862,451.07,Clothing
Product 7863,595.37,Beauty
Product 7864,575.90,Toys
Product 7865,824.62,Books
Product 7866,26.33,Sports
Product 7867,108.04,Clothing
Product 7868,608.52,Electronics
Product 7869,584.10,Home
Product 7870,840.61,Garden
Product 7871,821.91,Home
Product 7872,113.81,Books
Product 7873,32.93,Beauty
Product 7874,22.55,Tools
Product 7875,892.88,Tools
Product 7876,131.45,Garden
Product 7877,320.24,Toys
Product 7878,868.63,Toys
Product 7879,571.79,Clothing
Product 7880,106.74,Books
Product 7881,968.77,Tools
Product 7882,918.38,Clothing
Product 7883,550.32,Sports
Product 7884,129.61,Electronics
Product 7885,855.88,Tools
Product 7886,906.44,Tools
Product 7887,979.46,Sports
Product 7888,342.33,Beauty
Product 7889,410.37,Toys
Product 7890,935.93,Sports
Product 7891,89.31,Food
Product 7892,872.75,Food
Product 7893,79.24,Garden
Product 7894,295.86,Food
Product 7895,684.37,Beauty
Product 7896,811.96,Electronics
Product 7897,648.59,Garden
Product 7898,844.62,Garden
Product 7899,580.98,Toys
Product 7900,332.70,Books
Product 7901,158.30,Garden
Product 7902,778.92,Garden
Product 7903,756.05,Food
Product 7904,882.81,Garden
Product 7905,272.28,Home
Product 7906,62.61,Electronics
Product 7907,57.23,Electronics
Product 7908,27.47,Toys
Product 7909,638.24,Sports
Product 7910,450.28,Garden
Product 7911,224.13,Books
Product 7912,989.20,Toys
Product 7913,317.37,Food
Product 7914,186.57,Electronics
Product 7915,520.94,Garden
Product 7916,148.72,Sports
Product 7917,7.87,Tools
Product 7918,554.02,Tools
Product 7919,941.75,Books
Product 7920,136.78,Home
Product 7921,548.77,Food
Product 7922,709.03,Garden
Product 7923,706.04,Garden
Product 7924,359.10,Clothing
Product 7925,284.32,Tools
Product 7926,123.11,Home
Product 7927,336.47,Beauty
Product 7928,396.12,Toys
Product 7929,622.45,Tools
Product 7930,107.31,Sports
Product 7931,43.42,Beauty
Product 7932,49.57,Clothing
Product 7933,568.79,Electronics
Product 7934,588.46,Beauty
Product 7935,638.08,Toys
Product 7936,82.59,Sports
Product 7937,77.47,Electronics
Product 7938,42.60,Home
Product 7939,178.66,Toys
Product 7940,886.83,Toys
Product 7941,920.32,Garden
Product 7942,192.62,Food
Product 7943,731.45,Beauty
Product 7944,850.78,Toys
Product 7945,189.92,Garden
Product 7946,476.23,Home
Product 7947,794.10,Electronics
Product 7948,521.31,Clothing
Product 7949,998.51,Home
Product 7950,956.72,Beauty
Product 7951,502.17,Electronics
Product 7952,181.20,Beauty
Product 7953,113.50,Beauty
Product 7954,757.60,Home
Product 7955,954.26,Clothing
Product 7956,174.10,Home
Product 7957,272.40,Garden
Product 7958,413.38,Beauty
Product 7959,454.27,Beauty
Product 7960,946.03,Garden
Product 7961,650.09,Home
Product 7962,891.09,Books
Product 7963,801.54,Garden
Product 7964,708.50,Beauty
Product 7965,124.58,Garden
Product 7966,386.87,Toys
Product 7967,853.59,Tools
Product 7968,313.52,Toys
Product 7969,247.63,Electronics
Product 7970,154.30,Clothing
Product 7971,220.54,Toys
Product 7972,879.96,Tools
Product 7973,331.72,Food
Product 7974,541.53,Electronics
Product 7975,220.98,Toys
Product 7976,229.15,Sports
Product 7977,476.86,Tools
Product 7978,460.80,Garden
Product 7979,824.08,Beauty
Product 7980,271.37,Tools
Product 7981,80.48,Food
Product 7982,550.55,Beauty
Product 7983,37.62,Books
Product 7984,481.82,Clothing
Product 7985,315.92,Clothing
Product 7986,812.33,Beauty
Product 7987,543.20,Tools
Product 7988,178.00,Electronics
Product 7989,390.54,Clothing
Product 7990,640.59,Electronics
Product 7991,183.95,Food
Product 7992,807.90,Clothing
Product 7993,140.48,Books
Product 7994,81.07,Beauty
Product 7995,70.17,Clothing
Product 7996,42.37,Electronics
Product 7997,647.64,Clothing
Product 7998,808.44,Beauty
Product 7999,596.48,Toys
Product 8000,404.00,Home
Product 8001,570.28,Books
Product 8002,65.32,Home
Product 8003,442.29,Home
Product 8004,468.35,Home
Product 8005,431.82,Garden
Product 8006,169.70,Sports
Product 8007,729.63,Food
Product 8008,165.07,Food
Product 8009,459.71,Toys
Product 8010,590.91,Toys
Product 8011,321.82,Books
Product 8012,742.22,Clothing
Product 8013,865.90,Garden
Product 8014,29.63,Books
Product 8015,842.09,Clothing
Product 8016,972.18,Beauty
Product 8017,779.62,Clothing
Product 8018,497.18,Toys
Product 8019,877.79,Clothing
Product 8020,855.22,Beauty
Product 8021,429.51,Home
Product 8022,433.44,Home
Product 8023,918.68,Electronics
Product 8024,408.90,Clothing
Product 8025,533.41,Garden
Product 8026,678.61,Toys
Product 8027,46.45,Clothing
Product 8028,981.50,Beauty
Product 8029,907.74,Sports
Product 8030,898.52,Clothing
Product 8031,693.10,Garden
Product 8032,152.36,Books
Product 8033,778.09,Clothing
Product 8034,522.23,Toys
Product 8035,812.72,Electronics
Product 8036,683.12,Beauty
Product 8037,598.72,Beauty
Product 8038,451.93,Electronics
Product 8039,267.43,Sports
Product 8040,362.82,Books
Product 8041,237.44,Garden
Product 8042,370.85,Sports
Product 8043,989.69,Garden
Product 8044,31.86,Toys
Product 8045,193.39,Food
Product 8046,436.51,Beauty
Product 8047,779.08,Toys
Product 8048,9.09,Electronics
Product 8049,7.39,Clothing
Product 8050,830.21,Food
Product 8051,718.28,Books
Product 8052,730.29,Toys
Product 8053,933.33,Toys
Product 8054,564.26,Garden
Product 8055,806.65,Tools
Product 8056,522.26,Home
Product 8057,157.70,Toys
Product 8058,613.79,Beauty
Product 8059,40.21,Sports
Product 8060,733.88,Beauty
Product 8061,82.94,Garden
Product 8062,402.93,Electronics
Product 8063,332.50,Toys
Product 8064,220.63,Home
Product 8065,904.06,Toys
Product 8066,785.20,Electronics
Product 8067,36.37,Food
Product 8068,550.20,Toys
Product 8069,443.76,Beauty
Product 8070,847.92,Sports
Product 8071,10.75,Electronics
Product 8072,974.89,Home
Product 8073,124.71,Food
Product 8074,446.14,Books
Product 8075,23.57,Tools
Product 8076,220.75,Electronics
Product 8077,562.04,Books
Product 8078,650.13,Books
Product 8079,425.20,Tools
Product 8080,256.94,Home
Product 8081,909.69,Electronics
Product 8082,431.08,Garden
Product 8083,931.96,Electronics
Product 8084,35.26,Clothing
Product 8085,869.28,Tools
Product 8086,425.63,Beauty
Product 8087,397.97,Beauty
Product 8088,457.31,Beauty
Product 8089,71.21,Clothing
Product 8090,29.99,Tools
Product 8091,322.20,Tools
Product 8092,876.58,Toys
Product 8093,182.61,Books
Product 8094,199.52,Beauty
Product 8095,667.01,Home
Product 8096,678.05,Clothing
Product 8097,610.53,Toys
Product 8098,353.39,Toys
Product 8099,184.55,Tools
Product 8100,379.88,Tools
Product 8101,644.84,Sports
Product 8102,869.36,Garden
Product 8103,229.68,Clothing
Product 8104,162.35,Clothing
Product 8105,709.21,Electronics
Product 8106,355.33,Clothing
Product 8107,639.88,Toys
Product 8108,281.21,Tools
Product 8109,875.17,Beauty
Product 8110,478.46,Food
Product 8111,561.65,Toys
Product 8112,543.13,Sports
Product 8113,426.47,Toys
Product 8114,772.26,Tools
Product 8115,552.29,Beauty
Product 8116,496.89,Beauty
Product 8117,33.81,Toys
Product 8118,964.23,Beauty
Product 8119,677.86,Sports
Product 8120,910.86,Toys
Product 8121,822.20,Garden
Product 8122,681.90,Beauty
Product 8123,373.19,Books
Product 8124,238.80,Tools
Product 8125,48.16,Home
Product 8126,220.17,Sports
Product 8127,979.39,Garden
Product 8128,225.28,Garden
Product 8129,978.53,Sports
Product 8130,878.85,Food
Product 8131,609.41,Garden
Product 8132,960.47,Clothing
Product 8133,439.06,Beauty
Product 8134,138.88,Books
Product 8135,910.25,Food
Product 8136,604.52,Garden
Product 8137,563.00,Garden
Product 8138,375.52,Beauty
Product 8139,145.71,Beauty
Product 8140,239.64,Sports
Product 8141,7.60,Beauty
Product 8142,128.31,Garden
Product 8143,673.43,Food
Product 8144,486.98,Electronics
Product 8145,887.87,Books
Product 8146,131.04,Electronics
Product 8147,115.27,Electronics
Product 8148,389.50,Toys
Product 8149,270.36,Clothing
Product 8150,38.13,Sports
Product 8151,680.91,Toys
Product 8152,426.05,Tools
Product 8153,449.32,Books
Product 8154,655.90,Electronics
Product 8155,247.86,Clothing
Product 8156,528.89,Clothing
Product 8157,864.38,Garden
Product 8158,949.94,Tools
Product 8159,914.37,Tools
Product 8160,794.54,Electronics
Product 8161,418.58,Clothing
Product 8162,765.17,Electronics
Product 8163,864.04,Books
Product 8164,590.69,Beauty
Product 8165,472.41,Clothing
Product 8166,494.20,Garden
Product 8167,189.27,Sports
Product 8168,618.87,Garden
Product 8169,326.63,Home
Product 8170,112.36,Food
Product 8171,591.91,Toys
Product 8172,358.08,Home
Product 8173,270.43,Tools
Product 8174,229.71,Sports
Product 8175,79.74,Toys
Product 8176,412.53,Books
Product 8177,101.01,Food
Product 8178,172.21,Beauty
Product 8179,793.84,Tools
Product 8180,859.44,Sports
Product 8181,575.70,Clothing
Product 8182,562.85,Beauty
Product 8183,8.27,Toys
Product 8184,922.91,Clothing
Product 8185,267.52,Tools
Product 8186,840.15,Electronics
Product 8187,483.44,Tools
Product 8188,479.24,Beauty
Product 8189,717.07,Home
Product 8190,741.39,Beauty
Product 8191,728.98,Electronics
Product 8192,451.70,Tools
Product 8193,935.64,Home
Product 8194,106.94,Food
Product 8195,201.52,Home
Product 8196,401.57,Garden
Product 8197,178.47,Garden
Product 8198,196.55,Home
Product 8199,248.84,Electronics
Product 8200,299.75,Clothing
Product 8201,320.65,Garden
Product 8202,596.91,Beauty
Product 8203,510.50,Books
Product 8204,173.17,Toys
Product 8205,689.92,Sports
Product 8206,822.88,Garden
Product 8207,291.70,Electronics
Product 8208,350.50,Toys
Product 8209,948.78,Electronics
Product 8210,424.88,Garden
Product 8211,8.67,Beauty
Product 8212,674.72,Garden
Product 8213,777.85,Toys
Product 8214,92.08,Books
Product 8215,645.49,Toys
Product 8216,18.76,Beauty
Product 8217,950.36,Beauty
Product 8218,896.18,Tools
Product 8219,282.34,Garden
Product 8220,14.98,Tools
Product 8221,757.31,Beauty
Product 8222,174.67,Toys
Product 8223,598.38,Tools
Product 8224,94.51,Beauty
Product 8225,22.68,Tools
Product 8226,811.68,Sports
Product 8227,299.17,Tools
Product 8228,413.20,Sports
Product 8229,432.35,Clothing
Product 8230,654.72,Garden
Product 8231,516.22,Garden
Product 8232,387.30,Beauty
Product 8233,352.14,Food
Product 8234,578.69,Tools
Product 8235,718.86,Clothing
Product 8236,290.34,Tools
Product 8237,655.03,Toys
Product 8238,783.21,Home
Product 8239,347.40,Sports
Product 8240,984.18,Sports
Product 8241,920.05,Clothing
Product 8242,179.21,Electronics
Product 8243,160.88,Toys
Product 8244,287.52,Food
Product 8245,918.38,Electronics
Product 8246,496.80,Books
Product 8247,831.74,Beauty
Product 8248,344.32,Tools
Product 8249,875.33,Garden
Product 8250,971.76,Sports
Product 8251,772.25,Tools
Product 8252,295.63,Food
Product 8253,794.04,Sports
Product 8254,289.32,Clothing
Product 8255,681.14,Garden
Product 8256,602.75,Clothing
Product 8257,975.91,Clothing
Product 8258,328.57,Toys
Product 8259,53.30,Beauty
Product 8260,763.16,Food
Product 8261,562.30,Food
Product 8262,343.71,Home
Product 8263,236.55,Toys
Product 8264,169.41,Food
Product 8265,319.16,Home
Product 8266,443.60,Home
Product 8267,59.01,Food
Product 8268,740.80,Toys
Product 8269,28.37,Tools
Product 8270,11.19,Home
Product 8271,833.14,Clothing
Product 8272,16.99,Books
Product 8273,564.60,Food
Product 8274,47.31,Electronics
Product 8275,143.04,Electronics
Product 8276,255.38,Beauty
Product 8277,329.02,Tools
Product 8278,284.53,Sports
Product 8279,170.94,Food
Product 8280,981.98,Beauty
Product 8281,905.05,Garden
Product 8282,318.89,Clothing
Product 8283,497.58,Tools
Product 8284,231.47,Electronics
Product 8285,729.94,Beauty
Product 8286,642.03,Home
Product 8287,252.24,Beauty
Product 8288,464.61,Tools
Product 8289,201.02,Books
Product 8290,912.61,Books
Product 8291,333.67,Beauty
Product 8292,283.20,Clothing
Product 8293,594.18,Electronics
Product 8294,641.08,Electronics
Product 8295,918.32,Tools
Product 8296,443.50,Clothing
Product 8297,625.35,Beauty
Product 8298,736.35,Food
Product 8299,939.57,Sports
Product 8300,166.56,Food
Product 8301,327.00,Books
Product 8302,477.63,Garden
Product 8303,700.41,Clothing
Product 8304,644.61,Food
Product 8305,924.97,Beauty
Product 8306,714.26,Electronics
Product 8307,325.93,Toys
Product 8308,296.47,Electronics
Product 8309,973.25,Books
Product 8310,437.11,Food
Product 8311,275.90,Electronics
Product 8312,216.44,Beauty
Product 8313,742.02,Books
Product 8314,947.32,Books
Product 8315,377.59,Beauty
Product 8316,995.57,Home
Product 8317,239.90,Sports
Product 8318,655.01,Electronics
Product 8319,818.80,Sports
Product 8320,965.90,Sports
Product 8321,873.58,Electronics
Product 8322,310.08,Food
Product 8323,603.59,Electronics
Product 8324,393.96,Electronics
Product 8325,639.13,Tools
Product 8326,166.47,Home
Product 8327,26.89,Tools
Product 8328,133.25,Electronics
Product 8329,840.63,Tools
Product 8330,341.16,Sports
Product 8331,305.17,Electronics
Product 8332,553.00,Electronics
Product 8333,724.02,Sports
Product 8334,630.76,Tools
Product 8335,412.96,Tools
Product 8336,102.77,Food
Product 8337,304.02,Electronics
Product 8338,826.00,Beauty
Product 8339,848.73,Sports
Product 8340,19.21,Food
Product 8341,860.13,Books
Product 8342,959.82,Beauty
Product 8343,806.76,Books
Product 8344,107.37,Home
Product 8345,247.77,Sports
Product 8346,500.14,Books
Product 8347,395.95,Garden
Product 8348,14.96,Toys
Product 8349,112.43,Electronics
Product 8350,461.59,Food
Product 8351,414.38,Tools
Product 8352,787.47,Clothing
Product 8353,14.85,Sports
Product 8354,619.52,Electronics
Product 8355,166.26,Clothing
Product 8356,596.28,Sports
Product 8357,252.77,Sports
Product 8358,745.87,Books
Product 8359,35.41,Sports
Product 8360,286.67,Food
